SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,SEASON,pts_last5,pts_last10,pts_std_5,season_pts_avg,min_last5,min_last10,minutes_trend,fga_last5,fga_last10,fga_trend,home_flag,rest_days,back_to_back
22025,1629638,0022500130,2025-10-29,ATL @ BKN,W,32,7,17,0.412,2,8,0.25,2,2,1.0,0,3,3,3,2,3,1,1,18,-2,1,2025-26,16.2,12.1,3.5637059362410883,20.333333333333332,30.2,27.4,2.8000000000000007,14.2,10.4,3.799999999999999,0,2.0,0
22025,1629638,0022500020,2025-10-31,ATL @ IND,W,32,8,14,0.571,1,5,0.2,4,5,0.8,1,2,3,3,2,0,3,1,21,17,1,2025-26,18.4,13.5,1.6733200530681436,20.333333333333332,31.0,27.9,3.1000000000000014,14.0,11.3,2.6999999999999993,0,2.0,0
22025,1629638,0022500151,2025-11-02,ATL @ CLE,L,34,3,11,0.273,0,4,0.0,10,11,0.909,0,3,3,5,0,1,5,3,16,-12,1,2025-26,17.8,14.7,1.923538406167128,20.333333333333332,31.6,29.7,1.9000000000000021,12.6,11.9,0.6999999999999993,0,2.0,0
22025,1629638,0022500166,2025-11-04,ATL vs. ORL,W,32,6,11,0.545,3,5,0.6,5,6,0.833,0,1,1,2,0,1,7,4,20,5,1,2025-26,18.4,15.7,2.073644135332766,20.333333333333332,32.0,30.4,1.6000000000000014,12.8,12.2,0.6000000000000014,1,2.0,0
22025,1629638,0022500030,2025-11-07,ATL vs. TOR,L,30,7,14,0.5,3,6,0.5,3,4,0.75,0,2,2,3,0,0,3,3,20,-13,1,2025-26,19.0,16.7,1.9999999999999938,20.333333333333332,32.0,31.2,0.8000000000000007,13.4,13.0,0.40000000000000036,1,3.0,0
22025,1629638,0022500223,2025-11-12,ATL @ SAC,W,22,5,11,0.455,1,4,0.25,3,3,1.0,1,5,6,5,0,2,4,1,14,44,1,2025-26,18.2,17.2,3.033150177620616,20.333333333333332,30.0,30.1,-0.10000000000000142,12.2,13.2,-1.0,0,5.0,0
22025,1629638,0022500227,2025-11-13,ATL @ UTA,W,30,4,11,0.364,1,3,0.333,7,8,0.875,1,1,2,5,2,2,2,0,16,15,1,2025-26,17.2,17.8,2.6832815729997423,20.333333333333332,29.6,30.3,-0.6999999999999993,11.6,12.8,-1.200000000000001,0,1.0,1
22025,1629638,0022500239,2025-11-16,ATL @ PHX,W,35,9,18,0.5,3,9,0.333,5,7,0.714,1,2,3,4,2,0,2,2,26,22,1,2025-26,19.2,18.5,4.604345773288532,20.333333333333332,29.8,30.7,-0.8999999999999986,13.0,12.8,0.1999999999999993,0,3.0,0
22025,1629638,0022500251,2025-11-18,ATL vs. DET,L,37,9,20,0.45,1,9,0.111,5,6,0.833,0,3,3,3,0,0,0,4,24,-19,1,2025-26,20.0,19.2,5.099019513592783,20.333333333333332,30.8,31.4,-0.5999999999999979,14.8,13.8,1.0,1,2.0,0
22025,1629638,0022500267,2025-11-20,ATL @ SAS,L,34,13,17,0.765,8,10,0.8,4,4,1.0,1,3,4,5,0,3,2,3,38,-7,1,2025-26,23.6,21.3,9.528903399657274,20.333333333333332,31.6,31.8,-0.1999999999999993,15.4,14.4,1.0,0,2.0,0
22025,1629638,0022500270,2025-11-22,ATL @ NOP,W,36,4,11,0.364,2,6,0.333,0,0,0.0,1,4,5,3,1,0,1,2,10,11,1,2025-26,22.8,20.5,10.639548862616307,20.333333333333332,34.4,32.2,2.1999999999999957,15.4,13.8,1.5999999999999996,0,2.0,0
22025,1629638,0022500276,2025-11-23,ATL vs. CHA,W,39,8,17,0.471,3,7,0.429,4,6,0.667,2,3,5,4,1,1,1,4,23,-7,1,2025-26,24.2,20.7,9.959919678390984,20.333333333333332,36.2,32.9,3.3000000000000043,16.6,14.1,2.5000000000000018,1,1.0,1
22025,1629638,0022500057,2025-11-25,ATL @ WAS,L,32,3,9,0.333,2,6,0.333,0,0,0.0,0,2,2,4,0,0,3,1,8,-20,1,2025-26,20.6,19.9,12.157302332343304,20.333333333333332,35.6,32.7,2.8999999999999986,14.8,13.9,0.9000000000000004,0,2.0,0
22025,1629638,0022500069,2025-11-28,ATL vs. CLE,W,35,10,22,0.455,5,13,0.385,5,5,1.0,0,3,3,1,1,1,1,2,30,18,1,2025-26,21.8,20.9,12.8530152104477,20.333333333333332,35.2,33.0,2.200000000000003,15.2,15.0,0.1999999999999993,1,3.0,0
22025,1629638,0022500304,2025-11-30,ATL @ PHI,W,44,11,22,0.5,6,11,0.545,6,6,1.0,2,6,8,7,1,1,4,5,34,19,1,2025-26,21.0,22.3,11.661903789690598,20.333333333333332,37.2,34.4,2.8000000000000043,16.2,15.8,0.3999999999999986,0,2.0,0
22025,1629638,0022500309,2025-12-01,ATL @ DET,L,35,10,19,0.526,6,10,0.6,0,0,0.0,0,3,3,1,2,0,2,1,26,4,1,2025-26,24.2,23.5,9.959919678390984,20.333333333333332,37.0,35.7,1.2999999999999972,17.8,16.6,1.1999999999999993,0,1.0,1
22025,1629638,0022500327,2025-12-03,ATL vs. LAC,L,31,7,18,0.389,2,7,0.286,5,7,0.714,1,4,5,3,1,0,1,2,21,-17,1,2025-26,23.8,24.0,10.05982107196743,20.333333333333332,35.4,35.8,-0.3999999999999986,18.0,17.3,0.6999999999999993,1,2.0,0
22025,1629638,0022500340,2025-12-05,ATL vs. DEN,L,34,10,17,0.588,5,9,0.556,5,5,1.0,2,3,5,1,0,0,1,3,30,0,1,2025-26,28.2,24.4,4.919349550499532,20.333333333333332,35.8,35.7,0.09999999999999432,19.6,17.2,2.400000000000002,1,2.0,0
22025,1629638,0022500351,2025-12-06,ATL @ WAS,W,32,7,15,0.467,3,10,0.3,0,0,0.0,2,2,4,4,3,0,3,3,17,2,1,2025-26,25.6,23.7,6.804410334481596,20.333333333333332,35.2,35.2,0.0,18.2,16.7,1.5,0,1.0,1
22025,1629638,0022501210,2025-12-12,ATL @ DET,L,31,6,14,0.429,4,10,0.4,6,6,1.0,0,2,2,0,0,0,2,3,22,-21,1,2025-26,23.2,22.1,4.969909455915666,20.333333333333332,32.6,34.9,-2.299999999999997,16.6,16.4,0.20000000000000284,0,6.0,0
22025,1629638,0022501217,2025-12-14,ATL vs. PHI,W,34,3,18,0.167,2,5,0.4,4,4,1.0,2,5,7,6,1,0,2,3,12,9,1,2025-26,20.4,22.3,6.655824516917491,20.333333333333332,32.4,34.7,-2.3000000000000043,16.4,17.1,-0.7000000000000028,1,2.0,0
22025,1629638,0022500371,2025-12-18,ATL @ CHA,L,34,11,18,0.611,4,9,0.444,2,2,1.0,1,7,8,2,0,0,3,2,28,23,1,2025-26,21.8,22.8,7.496665925596521,20.333333333333332,33.0,34.2,-1.2000000000000028,16.4,17.2,-0.8000000000000007,0,4.0,0
22025,1629638,0022500383,2025-12-19,ATL vs. SAS,L,33,7,18,0.389,2,10,0.2,7,9,0.778,1,1,2,4,0,0,3,1,23,-27,1,2025-26,20.4,24.3,6.107372593840984,20.333333333333332,32.8,34.3,-1.5,16.6,18.1,-1.5,1,1.0,1
22025,1629638,0022500396,2025-12-21,ATL vs. CHI,L,29,3,12,0.25,1,6,0.167,2,3,0.667,0,1,1,2,1,2,3,5,9,7,1,2025-26,18.8,22.2,7.981227975693963,20.333333333333332,32.2,33.7,-1.5,16.0,17.1,-1.1000000000000014,1,2.0,0
22025,1629638,0022500411,2025-12-23,ATL vs. CHI,L,34,9,19,0.474,2,8,0.25,1,2,0.5,0,1,1,2,2,0,0,1,21,-20,1,2025-26,18.6,20.9,7.893034904268443,20.333333333333332,32.8,32.7,0.09999999999999432,17.0,16.8,0.1999999999999993,1,2.0,0
22025,1629638,0022500423,2025-12-26,ATL vs. MIA,L,32,6,14,0.429,2,5,0.4,1,1,1.0,0,4,4,3,1,1,2,1,15,-6,1,2025-26,19.2,19.8,7.362064927722381,20.333333333333332,32.4,32.4,0.0,16.2,16.3,-0.10000000000000142,1,3.0,0
22025,1629638,0022500435,2025-12-27,ATL vs. NYK,L,30,8,18,0.444,5,12,0.417,4,4,1.0,0,0,0,1,1,0,0,1,25,4,1,2025-26,18.6,20.2,6.5421708935184455,20.333333333333332,31.6,32.3,-0.6999999999999957,16.2,16.3,-0.10000000000000142,1,1.0,1
22025,1629638,0022500455,2025-12-29,ATL @ OKC,L,40,11,24,0.458,6,14,0.429,2,3,0.667,0,4,4,5,2,1,1,3,30,-2,1,2025-26,20.0,20.2,8.246211251235318,20.333333333333332,33.0,32.9,0.10000000000000142,17.4,17.0,0.3999999999999986,0,2.0,0
22025,1629638,0022500463,2025-12-31,ATL vs. MIN,W,31,4,12,0.333,3,7,0.429,0,0,0.0,0,0,0,3,0,0,2,2,11,11,1,2025-26,20.4,19.6,7.602631123499281,20.333333333333332,33.4,32.8,0.6000000000000014,17.4,16.7,0.6999999999999993,1,2.0,0
22024,1630538,0022400356,2024-12-08,LAC vs. HOU,L,28,7,13,0.538,5,10,0.5,3,3,1.0,1,2,3,4,1,0,1,4,22,-9,1,2024-25,11.0,7.7,8.888194417315589,6.208333333333333,15.6,10.4,5.199999999999999,8.2,5.9,2.299999999999999,1,4.0,0
22024,1630538,0022401213,2024-12-13,LAC @ DEN,L,21,4,8,0.5,3,6,0.5,2,3,0.667,0,0,0,1,1,2,3,2,13,-14,1,2024-25,13.2,8.7,7.328028384224504,6.208333333333333,17.4,12.1,5.299999999999999,8.8,6.4,2.4000000000000004,0,5.0,0
22024,1630538,0022401226,2024-12-16,LAC vs. UTA,W,12,3,6,0.5,2,5,0.4,0,0,0.0,0,0,0,3,3,0,1,0,8,2,1,2024-25,12.8,9.3,7.5960516059331775,6.208333333333333,18.2,13.0,5.199999999999999,8.8,6.8,2.000000000000001,1,3.0,0
22024,1630538,0022400451,2024-12-31,LAC @ SAS,L,17,2,10,0.2,1,6,0.167,2,2,1.0,0,1,1,2,0,0,1,1,7,-9,1,2024-25,13.6,9.5,6.4265076052238514,6.208333333333333,20.2,14.2,6.0,9.8,7.4,2.4000000000000004,0,15.0,0
22024,1630538,0022400466,2025-01-02,LAC @ OKC,L,7,1,4,0.25,0,2,0.0,0,0,0.0,0,1,1,2,1,0,0,1,2,10,1,2024-25,10.4,9.0,7.569676347110224,6.208333333333333,17.0,14.1,2.9000000000000004,8.2,7.3,0.8999999999999995,0,2.0,0
22024,1630538,0022400486,2025-01-04,LAC vs. ATL,W,5,0,2,0.0,0,1,0.0,0,0,0.0,1,0,1,0,0,0,1,0,0,4,1,2024-25,6.0,8.5,5.1478150704935,6.208333333333333,12.4,14.0,-1.5999999999999996,6.0,7.1,-1.0999999999999996,1,2.0,0
22024,1630538,0022400515,2025-01-08,LAC @ DEN,L,9,1,4,0.25,1,4,0.25,2,2,1.0,1,1,2,2,0,0,0,0,5,4,1,2024-25,4.4,8.8,3.361547262794322,6.208333333333333,10.0,13.7,-3.6999999999999993,5.2,7.0,-1.7999999999999998,0,4.0,0
22024,1630538,0022400571,2025-01-15,LAC vs. BKN,W,14,3,6,0.5,1,4,0.25,2,2,1.0,0,3,3,5,2,0,2,2,9,10,1,2024-25,4.6,8.7,3.646916505762094,6.208333333333333,10.4,14.3,-3.9000000000000004,5.2,7.0,-1.7999999999999998,1,7.0,0
22024,1630538,0022400575,2025-01-16,LAC @ POR,W,8,1,4,0.25,1,3,0.333,0,0,0.0,0,1,1,1,2,0,0,0,3,-1,1,2024-25,3.8,8.7,3.4205262752974144,6.208333333333333,8.6,14.4,-5.800000000000001,4.0,6.9,-2.9000000000000004,0,1.0,1
22024,1630538,0022400620,2025-01-22,LAC vs. BOS,L,17,3,7,0.429,2,5,0.4,0,0,0.0,0,2,2,2,1,0,4,4,8,-5,1,2024-25,5.0,7.7,3.6742346141747673,6.208333333333333,10.6,13.8,-3.200000000000001,4.6,6.4,-1.8000000000000007,1,6.0,0
22024,1630538,0022400715,2025-02-04,LAC vs. LAL,L,7,4,5,0.8,2,3,0.667,2,2,1.0,0,0,0,0,1,0,1,3,12,0,1,2024-25,7.4,6.7,3.5071355833500357,6.208333333333333,11.0,11.7,-0.6999999999999993,5.2,5.6,-0.39999999999999947,1,13.0,0
22024,1630538,0022400981,2025-03-16,MIN vs. UTA,W,7,1,2,0.5,0,1,0.0,0,0,0.0,0,0,0,1,0,0,0,1,2,-5,1,2024-25,6.8,5.6,4.207136793592525,6.208333333333333,10.6,10.3,0.29999999999999893,4.8,5.0,-0.20000000000000018,1,40.0,0
22024,1630538,0022401016,2025-03-21,MIN vs. NOP,W,7,1,1,1.0,1,1,1.0,0,0,0.0,0,0,0,2,0,0,1,2,3,5,1,2024-25,5.6,5.1,4.277849927241487,6.208333333333333,9.2,9.8,-0.6000000000000014,3.8,4.5,-0.7000000000000002,1,5.0,0
22024,1630538,0022401037,2025-03-24,MIN @ IND,L,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,3,1,2024-25,5.0,4.4,4.898979485566356,6.208333333333333,8.0,8.3,-0.3000000000000007,3.0,3.5,-0.5,0,3.0,0
22024,1630538,0022401113,2025-04-03,MIN @ BKN,W,2,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,0,1,2024-25,3.4,4.2,4.979959839195493,6.208333333333333,5.0,7.8,-2.8,1.6,3.1,-1.5,0,10.0,0
22025,1630538,0022500089,2025-10-22,MIN @ POR,W,8,1,2,0.5,0,1,0.0,0,0,0.0,0,2,2,1,0,0,1,2,2,5,1,2025-26,1.4,4.4,1.3416407864998725,6.24,5.2,8.1,-2.8999999999999995,1.0,3.1,-2.1,0,202.0,0
22025,1630538,0022500019,2025-10-24,MIN @ LAL,L,16,4,6,0.667,1,3,0.333,0,0,0.0,0,0,0,2,1,0,0,1,9,-3,1,2025-26,2.8,4.8,3.701351104664349,6.24,7.0,8.8,-1.8000000000000007,1.8,3.3,-1.4999999999999998,0,2.0,0
22025,1630538,0022500110,2025-10-26,MIN vs. IND,W,19,2,5,0.4,1,2,0.5,0,0,0.0,0,1,1,2,2,0,3,2,5,-1,1,2025-26,3.2,4.4,3.8340579025361623,6.24,9.4,9.3,0.09999999999999964,2.6,3.2,-0.6000000000000001,1,2.0,0
22025,1630538,0022500008,2025-10-27,MIN vs. DEN,L,16,1,6,0.167,1,5,0.2,1,2,0.5,0,2,2,1,0,0,2,2,4,-4,1,2025-26,4.0,4.5,3.3911649915626336,6.24,12.2,10.1,2.0999999999999996,3.8,3.4,0.3999999999999999,1,1.0,1
22025,1630538,0022500136,2025-10-29,MIN vs. LAL,L,8,3,4,0.75,2,3,0.667,0,0,0.0,1,0,1,2,0,0,2,3,8,-1,1,2025-26,5.6,4.5,2.880972058177586,6.24,13.4,9.2,4.200000000000001,4.6,3.1,1.4999999999999996,1,2.0,0
22025,1630538,0022500143,2025-11-01,MIN @ CHA,W,10,1,3,0.333,1,3,0.333,0,0,0.0,0,1,1,1,0,0,0,2,3,-2,1,2025-26,5.8,3.6,2.5884358211089564,6.24,13.8,9.5,4.300000000000001,4.8,2.9,1.9,0,3.0,0
22025,1630538,0022500156,2025-11-03,MIN @ BKN,W,5,0,2,0.0,0,2,0.0,0,0,0.0,0,1,1,1,1,0,0,0,0,-5,1,2025-26,4.0,3.4,2.9154759474226495,6.24,11.6,9.3,2.299999999999999,4.0,2.9,1.1,0,2.0,0
22025,1630538,0022500175,2025-11-05,MIN @ NYK,L,3,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,2,0,0,0,0,0,-1,1,2025-26,3.0,3.1,3.3166247903553994,6.24,8.4,8.9,-0.5,3.0,2.8,0.20000000000000018,0,2.0,0
22025,1630538,0022500036,2025-11-07,MIN vs. UTA,W,9,4,4,1.0,2,2,1.0,2,2,1.0,0,1,1,3,0,0,0,0,12,4,1,2025-26,4.6,4.3,5.272570530585627,6.24,7.0,9.6,-2.5999999999999996,2.6,3.2,-0.6000000000000001,1,2.0,0
22025,1630538,0022500197,2025-11-09,MIN @ SAC,W,6,2,3,0.667,0,1,0.0,0,0,0.0,0,1,1,0,1,0,0,1,4,1,1,2025-26,3.8,4.7,4.919349550499537,6.24,6.6,10.0,-3.4000000000000004,2.4,3.5,-1.1,0,2.0,0
22025,1630538,0022500044,2025-11-14,MIN vs. SAC,W,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,2025-26,3.2,4.5,5.215361924162119,6.24,4.6,9.2,-4.6,1.8,3.3,-1.4999999999999998,1,5.0,0
22025,1630538,0022500246,2025-11-17,MIN vs. DAL,W,8,1,2,0.5,0,1,0.0,0,0,0.0,0,2,2,1,1,0,0,0,2,-5,1,2025-26,3.6,3.8,4.979959839195493,6.24,5.2,8.4,-3.2,1.8,2.9,-1.0999999999999999,1,3.0,0
22025,1630538,0022500259,2025-11-19,MIN vs. WAS,W,10,1,4,0.25,0,2,0.0,0,0,0.0,1,2,3,2,0,0,0,1,2,16,1,2025-26,4.0,3.5,4.690415759823429,6.24,6.6,7.5,-0.9000000000000004,2.6,2.8,-0.19999999999999973,1,2.0,0
22025,1630538,0022500306,2025-11-30,MIN vs. SAS,W,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,1,0,-1,1,2025-26,1.6,3.1,1.67332005306815,6.24,5.0,6.0,-1.0,1.8,2.2,-0.40000000000000013,1,11.0,0
22025,1630538,0022500365,2025-12-08,MIN vs. PHX,L,16,5,8,0.625,4,6,0.667,0,0,0.0,0,1,1,3,1,0,3,1,14,7,1,2025-26,3.6,3.7,5.89915248150105,6.24,7.0,6.8,0.20000000000000018,2.8,2.6,0.19999999999999973,1,8.0,0
22025,1630538,0022501215,2025-12-12,MIN @ GSW,W,5,1,1,1.0,1,1,1.0,0,0,0.0,0,0,0,2,0,0,0,1,3,2,1,2025-26,4.2,3.7,5.585696017507576,6.24,8.0,6.3,1.7000000000000002,3.0,2.4,0.6000000000000001,0,4.0,0
22025,1630538,0022501220,2025-12-14,MIN vs. SAC,W,36,6,10,0.6,1,4,0.25,5,5,1.0,0,3,3,5,0,1,2,5,18,10,1,2025-26,7.4,5.5,8.049844718999243,6.24,13.6,9.4,4.199999999999999,4.6,3.2,1.3999999999999995,1,2.0,0
22025,1630538,0022500368,2025-12-17,MIN vs. MEM,L,34,3,11,0.273,2,9,0.222,4,5,0.8,2,1,3,5,1,0,2,5,12,10,1,2025-26,9.4,6.7,7.602631123499285,6.24,18.4,12.5,5.899999999999999,6.0,4.3,1.7000000000000002,1,3.0,0
22025,1630538,0022500385,2025-12-19,MIN vs. OKC,W,16,4,7,0.571,4,6,0.667,1,2,0.5,1,2,3,3,2,1,1,3,13,-1,1,2025-26,12.0,6.8,5.52268050859363,6.24,21.4,13.2,8.2,7.4,4.6,2.8000000000000007,1,2.0,0
22025,1630538,0022500400,2025-12-21,MIN vs. MIL,W,19,3,7,0.429,1,5,0.2,2,2,1.0,0,0,0,4,1,0,0,3,9,1,1,2025-26,11.0,7.3,5.52268050859363,6.24,22.0,14.5,7.5,7.2,5.0,2.2,1,2.0,0
22025,1630538,0022500416,2025-12-23,MIN vs. NYK,W,25,3,10,0.3,3,9,0.333,0,0,0.0,1,2,3,4,1,2,1,1,9,24,1,2025-26,12.2,8.2,3.701351104664349,6.24,26.0,17.0,9.0,9.0,6.0,3.0,1,2.0,0
22025,1630538,0022500013,2025-12-25,MIN @ DEN,L,23,4,8,0.5,2,4,0.5,1,3,0.333,0,4,4,5,1,1,1,2,11,7,1,2025-26,10.8,9.1,1.7888543819998304,6.24,23.4,18.5,4.899999999999999,8.6,6.6,2.0,0,2.0,0
22025,1630538,0022500439,2025-12-27,MIN vs. BKN,L,14,1,2,0.5,1,1,1.0,1,2,0.5,0,1,1,2,0,0,0,0,4,-6,1,2025-26,9.2,9.3,3.3466401061363014,6.24,19.4,18.9,0.5,6.8,6.4,0.39999999999999947,1,2.0,0
22025,1630538,0022500452,2025-12-29,MIN @ CHI,W,14,5,8,0.625,1,4,0.25,1,1,1.0,0,0,0,1,1,1,0,2,12,12,1,2025-26,9.0,10.5,3.082207001484487,6.24,19.0,20.2,-1.1999999999999993,7.0,7.2,-0.20000000000000018,0,2.0,0
22025,1630538,0022500463,2025-12-31,MIN @ ATL,L,13,0,7,0.0,0,3,0.0,0,0,0.0,0,1,1,1,0,0,2,1,0,-10,1,2025-26,7.2,9.1,5.0695167422546294,6.24,17.8,19.9,-2.099999999999998,7.0,7.1,-0.09999999999999964,0,2.0,0
22024,1630551,0022400400,2024-12-23,WAS @ OKC,L,29,1,7,0.143,1,4,0.25,0,0,0.0,2,6,8,2,0,3,0,4,3,-13,1,2024-25,9.8,9.5,6.300793600809345,8.774193548387096,29.6,25.3,4.300000000000001,8.2,7.5,0.6999999999999993,0,2.0,0
22024,1630551,0022400412,2024-12-26,WAS vs. CHA,W,13,3,4,0.75,1,2,0.5,1,2,0.5,2,4,6,0,1,2,2,2,8,-10,1,2024-25,8.2,10.3,5.263078946776306,8.774193548387096,25.0,26.2,-1.1999999999999993,6.4,7.9,-1.5,1,3.0,0
22024,1630551,0022400429,2024-12-28,WAS vs. NYK,L,45,13,15,0.867,5,6,0.833,0,0,0.0,4,6,10,1,2,0,3,4,31,-4,1,2024-25,11.8,13.4,11.64903429473877,8.774193548387096,26.2,30.6,-4.400000000000002,7.2,9.4,-2.2,1,2.0,0
22024,1630551,0022400443,2024-12-30,WAS vs. NYK,L,25,1,8,0.125,1,6,0.167,0,0,0.0,0,8,8,0,1,2,1,5,3,-17,1,2024-25,9.6,12.8,12.157302332343306,8.774193548387096,25.8,30.2,-4.399999999999999,7.4,9.3,-1.9000000000000004,1,2.0,0
22024,1630551,0022400456,2025-01-01,WAS vs. CHI,W,21,6,8,0.75,2,3,0.667,1,1,1.0,0,2,2,1,1,0,1,2,15,3,1,2024-25,12.0,12.0,11.704699910719626,8.774193548387096,26.6,28.6,-2.0,8.4,8.8,-0.40000000000000036,1,2.0,0
22024,1630551,0022400472,2025-01-03,WAS @ NOP,L,30,5,8,0.625,2,4,0.5,0,2,0.0,2,5,7,1,3,0,3,2,12,-7,1,2024-25,13.8,11.8,10.616025621672174,8.774193548387096,26.8,28.2,-1.3999999999999986,8.6,8.4,0.1999999999999993,0,2.0,0
22024,1630551,0022400489,2025-01-05,WAS vs. NOP,L,27,1,6,0.167,1,4,0.25,0,0,0.0,2,3,5,4,0,1,1,2,3,-13,1,2024-25,12.8,10.5,11.49782588144385,8.774193548387096,29.6,27.3,2.3000000000000007,9.0,7.7,1.2999999999999998,1,2.0,0
22024,1630551,0022400503,2025-01-07,WAS vs. HOU,L,21,2,4,0.5,1,2,0.5,2,2,1.0,2,3,5,0,1,1,0,4,7,-12,1,2024-25,8.0,9.9,5.3851648071345055,8.774193548387096,24.8,25.5,-0.6999999999999993,6.8,7.0,-0.20000000000000018,1,2.0,0
22024,1630551,0022400512,2025-01-08,WAS @ PHI,L,17,2,3,0.667,1,1,1.0,0,0,0.0,1,1,2,1,0,1,0,2,5,12,1,2024-25,8.4,9.0,4.9799598391954945,8.774193548387096,23.2,24.5,-1.3000000000000007,5.8,6.6,-0.7999999999999998,0,1.0,1
22024,1630551,0022400530,2025-01-10,WAS @ CHI,L,11,4,6,0.667,3,4,0.75,0,0,0.0,1,1,2,1,1,0,0,0,11,-5,1,2024-25,7.6,9.8,3.84707681233427,8.774193548387096,21.2,23.9,-2.6999999999999993,5.4,6.9,-1.5,0,2.0,0
22024,1630551,0022400545,2025-01-12,WAS vs. OKC,L,13,1,5,0.2,0,2,0.0,0,0,0.0,1,1,2,1,1,0,0,0,2,-6,1,2024-25,5.6,9.7,3.5777087639996625,8.774193548387096,17.8,22.3,-4.5,4.8,6.7,-1.9000000000000004,1,2.0,0
22024,1630551,0022400548,2025-01-13,WAS vs. MIN,L,10,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,1,2,0,0,1,2024-25,5.0,8.9,4.3011626335213125,8.774193548387096,14.4,22.0,-7.6,3.6,6.3,-2.6999999999999997,1,1.0,1
22024,1630551,0022400573,2025-01-16,WAS vs. PHX,L,10,4,6,0.667,2,3,0.667,0,0,0.0,2,1,3,0,2,0,1,3,10,-3,1,2024-25,5.6,6.8,4.827007354458868,8.774193548387096,12.2,18.5,-6.300000000000001,4.0,5.4,-1.4000000000000004,1,3.0,0
22024,1630551,0022400598,2025-01-19,WAS @ SAC,L,10,1,8,0.125,1,4,0.25,3,4,0.75,0,1,1,1,1,0,0,1,6,-9,1,2024-25,5.8,7.1,4.816637831516918,8.774193548387096,10.8,17.0,-6.199999999999999,5.0,5.4,-0.40000000000000036,0,3.0,0
22024,1630551,0022400610,2025-01-21,WAS @ LAL,L,3,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,-6,1,2024-25,3.6,5.6,4.335896677735757,8.774193548387096,9.2,15.2,-6.0,3.8,4.6,-0.7999999999999998,0,2.0,0
22024,1630551,0022400983,2025-01-23,WAS @ LAC,L,15,0,4,0.0,0,3,0.0,1,2,0.5,0,3,3,0,1,0,0,1,1,3,1,2024-25,3.4,4.5,4.4497190922573955,8.774193548387096,9.6,13.7,-4.1,3.6,4.2,-0.6000000000000001,0,2.0,0
22024,1630551,0022400645,2025-01-25,WAS @ PHX,L,4,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,-2,1,2024-25,3.4,4.2,4.4497190922573955,8.774193548387096,8.4,11.4,-3.0,3.8,3.7,0.09999999999999964,0,2.0,0
22024,1630551,0022400657,2025-01-27,WAS @ DAL,L,12,3,6,0.5,0,1,0.0,0,0,0.0,1,5,6,4,1,0,0,0,6,3,1,2024-25,2.6,4.1,3.130495168499701,8.774193548387096,8.8,10.5,-1.6999999999999993,3.8,3.9,-0.10000000000000009,0,2.0,0
22024,1630551,0022400665,2025-01-29,WAS vs. TOR,L,15,5,7,0.714,1,3,0.333,1,2,0.5,0,6,6,1,2,2,2,2,12,6,1,2024-25,3.8,4.8,5.215361924162117,8.774193548387096,9.8,10.3,-0.5,3.6,4.3,-0.6999999999999997,1,2.0,0
22024,1630551,0022400674,2025-01-30,WAS vs. LAL,L,16,2,5,0.4,0,2,0.0,2,2,1.0,2,1,3,1,0,1,1,2,6,-12,1,2024-25,5.0,4.3,4.795831523312718,8.774193548387096,12.4,10.8,1.5999999999999996,4.6,4.2,0.39999999999999947,1,1.0,1
22024,1630551,0022400690,2025-02-01,WAS @ MIN,W,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,2024-25,4.8,4.1,5.0199601592044525,8.774193548387096,9.4,9.5,-0.09999999999999964,3.8,3.7,0.09999999999999964,0,2.0,0
22024,1630551,0022400700,2025-02-03,WAS @ CHA,W,13,2,3,0.667,1,2,0.5,0,0,0.0,0,2,2,0,1,2,0,0,5,26,1,2024-25,5.8,4.6,4.266145801540308,8.774193548387096,11.2,9.8,1.3999999999999986,4.2,4.0,0.20000000000000018,0,2.0,0
22024,1630551,0022400720,2025-02-05,WAS @ BKN,W,17,4,8,0.5,2,5,0.4,1,2,0.5,1,1,2,0,0,0,0,2,11,-2,1,2024-25,6.8,4.7,4.868264577855235,8.774193548387096,12.2,10.5,1.6999999999999993,4.6,4.2,0.39999999999999947,0,2.0,0
22024,1630551,0022400744,2025-02-08,WAS vs. ATL,L,25,4,8,0.5,0,1,0.0,2,2,1.0,3,5,8,0,1,0,4,4,10,-21,1,2024-25,6.4,5.1,4.39317652729776,8.774193548387096,14.2,12.0,2.1999999999999993,4.8,4.2,0.5999999999999996,1,3.0,0
